rule	scope	hits	rule_id	past	present	A	B	Change	P	Pfeat	Q	Qfeat	reliability	confidence	related_forms	exceptions	Pnatural_class	Qnatural_class	rule_left_side	rule_right_side	rule_tidy
[] -> d  [2, 4, 6, e, i, o, u]m _ 	63	62	rule 11	smimd	smim	[]	d	/d/0	m	[2, 4, 6, e, i, o, u]	NA	NA	0.984126984126984	0.9741591974365844	seem, seam, assume, claim, climb, name, scream, blame, aim, consume, resume, proclaim, gleam, exclaim, frame, presume, stream, steam, boom, doom	dream	1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense		1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m		[] -> d / 1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m _ 
[] -> d  [2, 4, 6, e, i, o, u]m _ 	63	62	rule 11	snimd	snim	[]	d	/d/0	m	[2, 4, 6, e, i, o, u]	NA	NA	0.984126984126984	0.9741591974365844	seem, seam, assume, claim, climb, name, scream, blame, aim, consume, resume, proclaim, gleam, exclaim, frame, presume, stream, steam, boom, doom	dream	1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense		1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m		[] -> d / 1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m _ 
[] -> d  [2, 4, 6, e, i, o, u]m _ 	63	62	rule 11	sprimd	sprim	[]	d	/d/0	m	[2, 4, 6, e, i, o, u]	NA	NA	0.984126984126984	0.9741591974365844	seem, seam, assume, claim, climb, name, scream, blame, aim, consume, resume, proclaim, gleam, exclaim, frame, presume, stream, steam, boom, doom	dream	1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense		1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m		[] -> d / 1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m _ 
[] -> d  [2, 4, 6, e, i, o, u]m _ 	63	62	rule 11	skwimd	skwim	[]	d	/d/0	m	[2, 4, 6, e, i, o, u]	NA	NA	0.984126984126984	0.9741591974365844	seem, seam, assume, claim, climb, name, scream, blame, aim, consume, resume, proclaim, gleam, exclaim, frame, presume, stream, steam, boom, doom	dream	1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense		1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m		[] -> d / 1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m _ 
[] -> d  [2, 4, 6, e, i, o, u]m _ 	63	62	rule 11	trimd	trim	[]	d	/d/0	m	[2, 4, 6, e, i, o, u]	NA	NA	0.984126984126984	0.9741591974365844	seem, seam, assume, claim, climb, name, scream, blame, aim, consume, resume, proclaim, gleam, exclaim, frame, presume, stream, steam, boom, doom	dream	1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense		1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m		[] -> d / 1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m _ 
[] -> d  [2, 4, 6, e, i, o, u]m _ 	63	62	rule 11	twimd	twim	[]	d	/d/0	m	[2, 4, 6, e, i, o, u]	NA	NA	0.984126984126984	0.9741591974365844	seem, seam, assume, claim, climb, name, scream, blame, aim, consume, resume, proclaim, gleam, exclaim, frame, presume, stream, steam, boom, doom	dream	1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense		1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m		[] -> d / 1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m _ 
[] -> d  [2, 4, 6, e, i, o, u]m _ 	63	62	rule 11	vrimd	vrim	[]	d	/d/0	m	[2, 4, 6, e, i, o, u]	NA	NA	0.984126984126984	0.9741591974365844	seem, seam, assume, claim, climb, name, scream, blame, aim, consume, resume, proclaim, gleam, exclaim, frame, presume, stream, steam, boom, doom	dream	1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense		1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m		[] -> d / 1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m _ 
[] -> d  [2, 4, 6, e, i, o, u]m _ 	63	62	rule 11	zimd	zim	[]	d	/d/0	m	[2, 4, 6, e, i, o, u]	NA	NA	0.984126984126984	0.9741591974365844	seem, seam, assume, claim, climb, name, scream, blame, aim, consume, resume, proclaim, gleam, exclaim, frame, presume, stream, steam, boom, doom	dream	1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense		1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m		[] -> d / 1 syllabic, 5 sonority, 2 aperture, 1 voice, 1 tense m _ 
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	blom	blim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	bron	brin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	brop	brip	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	dron	drin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	drop	drip	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	dwon	dwin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	fom	fim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	fron	frin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	frop	frip	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	gom	gim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	gop	gip	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	grom	grim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	hon	hin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	_om	_im	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	klom	klim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	klop	klip	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	kron	krin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	mom	mim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	nom	nim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	non	nin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	plon	plin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	plop	plip	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	prom	prim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	Smom	Smim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	Sron	Srin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	Srop	Srip	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	slon	slin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	smom	smim	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
i -> o  [D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]» _ [D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	184	6	rule 12	smon	smin	i	o	i/o/2	»	[D, J, N, S, T, Z, _, b, d, f, g, h, j, k, l, m, n, p, r, s, t, v, w, z, ~]	NA	[D, J, N, S, T, Z, _, b, d, f, g, h, k, l, m, n, p, s, t, v, z, ~]	0.03260869565217391	0.03287833805962686	speak, steal, steel, freeze, weave, interweave, bespeak	seem, seam, feel, leave, mean, keep, need, knead, believe, read, lead, reach, meet, increase, receive, teach, feed, sleep, seek, achieve, deal	0 syllabic	0 syllabic	0 syllabic »	0 syllabic	i -> o / 0 syllabic » _ 0 syllabic
